1.00E-05	1.30E-05	4.88E-14
1.10E-05	1.30E-05	5.19E-14
1.20E-05	1.30E-05	5.49E-14
1.30E-05	1.30E-05	5.79E-14
1.40E-05	1.30E-05	6.09E-14
1.50E-05	1.30E-05	6.39E-14
1.60E-05	1.30E-05	6.70E-14
1.70E-05	1.30E-05	7.00E-14
1.80E-05	1.30E-05	7.30E-14
1.90E-05	1.30E-05	7.60E-14
2.00E-05	1.30E-05	7.91E-14
5.00E-06	1.40E-05	3.26E-14
6.00E-06	1.40E-05	3.54E-14
7.00E-06	1.40E-05	3.82E-14
8.00E-06	1.40E-05	4.10E-14
9.00E-06	1.40E-05	4.38E-14
1.00E-05	1.40E-05	4.66E-14
1.10E-05	1.40E-05	4.94E-14
1.20E-05	1.40E-05	5.22E-14
1.30E-05	1.40E-05	5.50E-14
1.40E-05	1.40E-05	5.77E-14
1.50E-05	1.40E-05	6.05E-14
1.60E-05	1.40E-05	6.33E-14
1.70E-05	1.40E-05	6.61E-14
1.80E-05	1.40E-05	6.89E-14
1.90E-05	1.40E-05	7.17E-14
2.00E-05	1.40E-05	7.45E-14
5.00E-06	1.50E-05	3.16E-14
6.00E-06	1.50E-05	3.42E-14
7.00E-06	1.50E-05	3.68E-14
8.00E-06	1.50E-05	3.94E-14
9.00E-06	1.50E-05	4.20E-14
1.00E-05	1.50E-05	4.46E-14
1.10E-05	1.50E-05	4.72E-14
1.20E-05	1.50E-05	4.98E-14
1.30E-05	1.50E-05	5.24E-14
1.40E-05	1.50E-05	5.50E-14
1.50E-05	1.50E-05	5.76E-14
1.60E-05	1.50E-05	6.02E-14
1.70E-05	1.50E-05	6.28E-14
1.80E-05	1.50E-05	6.54E-14
1.90E-05	1.50E-05	6.80E-14
2.00E-05	1.50E-05	7.06E-14
5.00E-06	1.60E-05	3.08E-14
6.00E-06	1.60E-05	3.32E-14
7.00E-06	1.60E-05	3.56E-14
8.00E-06	1.60E-05	3.80E-14
9.00E-06	1.60E-05	4.05E-14
1.00E-05	1.60E-05	4.29E-14
1.10E-05	1.60E-05	4.53E-14
1.20E-05	1.60E-05	4.77E-14
1.30E-05	1.60E-05	5.01E-14
1.40E-05	1.60E-05	5.26E-14
1.50E-05	1.60E-05	5.50E-14
1.60E-05	1.60E-05	5.74E-14
1.70E-05	1.60E-05	5.98E-14
1.80E-05	1.60E-05	6.23E-14
1.90E-05	1.60E-05	6.47E-14
2.00E-05	1.60E-05	6.71E-14
5.00E-06	1.70E-05	3.00E-14
6.00E-06	1.70E-05	3.23E-14
7.00E-06	1.70E-05	3.45E-14
8.00E-06	1.70E-05	3.68E-14
9.00E-06	1.70E-05	3.91E-14
1.00E-05	1.70E-05	4.14E-14
1.10E-05	1.70E-05	4.36E-14
1.20E-05	1.70E-05	4.59E-14
1.30E-05	1.70E-05	4.82E-14
1.40E-05	1.70E-05	5.04E-14
1.50E-05	1.70E-05	5.27E-14
1.60E-05	1.70E-05	5.50E-14
1.70E-05	1.70E-05	5.72E-14
1.80E-05	1.70E-05	5.95E-14
1.90E-05	1.70E-05	6.18E-14
2.00E-05	1.70E-05	6.41E-14
5.00E-06	1.80E-05	2.93E-14
6.00E-06	1.80E-05	3.15E-14
7.00E-06	1.80E-05	3.36E-14
8.00E-06	1.80E-05	3.57E-14
9.00E-06	1.80E-05	3.79E-14
1.00E-05	1.80E-05	4.00E-14
1.10E-05	1.80E-05	4.21E-14
1.20E-05	1.80E-05	4.43E-14
1.30E-05	1.80E-05	4.64E-14
1.40E-05	1.80E-05	4.85E-14
1.50E-05	1.80E-05	5.07E-14
1.60E-05	1.80E-05	5.28E-14
1.70E-05	1.80E-05	5.49E-14
1.80E-05	1.80E-05	5.71E-14
1.90E-05	1.80E-05	5.92E-14
2.00E-05	1.80E-05	6.14E-14
5.00E-06	1.90E-05	2.87E-14
6.00E-06	1.90E-05	3.07E-14
7.00E-06	1.90E-05	3.27E-14
8.00E-06	1.90E-05	3.48E-14
9.00E-06	1.90E-05	3.68E-14
1.00E-05	1.90E-05	3.88E-14
1.10E-05	1.90E-05	4.08E-14
1.20E-05	1.90E-05	4.28E-14
1.30E-05	1.90E-05	4.48E-14
1.40E-05	1.90E-05	4.68E-14
1.50E-05	1.90E-05	4.89E-14
1.60E-05	1.90E-05	5.09E-14
1.70E-05	1.90E-05	5.29E-14
1.80E-05	1.90E-05	5.49E-14
1.90E-05	1.90E-05	5.69E-14
2.00E-05	1.90E-05	5.89E-14
5.00E-06	2.00E-05	2.82E-14
6.00E-06	2.00E-05	3.01E-14
7.00E-06	2.00E-05	3.20E-14
8.00E-06	2.00E-05	3.39E-14
9.00E-06	2.00E-05	3.58E-14
1.00E-05	2.00E-05	3.77E-14
1.10E-05	2.00E-05	3.96E-14
1.20E-05	2.00E-05	4.15E-14
1.30E-05	2.00E-05	4.34E-14
1.40E-05	2.00E-05	4.53E-14
1.50E-05	2.00E-05	4.72E-14
1.60E-05	2.00E-05	4.91E-14
1.70E-05	2.00E-05	5.10E-14
1.80E-05	2.00E-05	5.29E-14
1.90E-05	2.00E-05	5.48E-14
2.00E-05	2.00E-05	5.67E-14
