1.00E-05	1.30E-05	9.09E-14
1.10E-05	1.30E-05	1.01E-13
1.20E-05	1.30E-05	1.12E-13
1.30E-05	1.30E-05	1.25E-13
1.40E-05	1.30E-05	1.39E-13
1.50E-05	1.30E-05	1.52E-13
1.60E-05	1.30E-05	1.66E-13
1.70E-05	1.30E-05	1.82E-13
1.80E-05	1.30E-05	1.97E-13
1.90E-05	1.30E-05	2.15E-13
2.00E-05	1.30E-05	2.31E-13
5.00E-06	1.40E-05	4.51E-14
6.00E-06	1.40E-05	5.18E-14
7.00E-06	1.40E-05	6.02E-14
8.00E-06	1.40E-05	6.82E-14
9.00E-06	1.40E-05	7.82E-14
1.00E-05	1.40E-05	8.90E-14
1.10E-05	1.40E-05	9.90E-14
1.20E-05	1.40E-05	1.10E-13
1.30E-05	1.40E-05	1.23E-13
1.40E-05	1.40E-05	1.37E-13
1.50E-05	1.40E-05	1.49E-13
1.60E-05	1.40E-05	1.62E-13
1.70E-05	1.40E-05	1.79E-13
1.80E-05	1.40E-05	1.93E-13
1.90E-05	1.40E-05	2.11E-13
2.00E-05	1.40E-05	2.27E-13
5.00E-06	1.50E-05	4.43E-14
6.00E-06	1.50E-05	5.09E-14
7.00E-06	1.50E-05	5.91E-14
8.00E-06	1.50E-05	6.69E-14
9.00E-06	1.50E-05	7.67E-14
1.00E-05	1.50E-05	8.73E-14
1.10E-05	1.50E-05	9.71E-14
1.20E-05	1.50E-05	1.08E-13
1.30E-05	1.50E-05	1.20E-13
1.40E-05	1.50E-05	1.34E-13
1.50E-05	1.50E-05	1.47E-13
1.60E-05	1.50E-05	1.60E-13
1.70E-05	1.50E-05	1.76E-13
1.80E-05	1.50E-05	1.90E-13
1.90E-05	1.50E-05	2.08E-13
2.00E-05	1.50E-05	2.23E-13
5.00E-06	1.60E-05	4.37E-14
6.00E-06	1.60E-05	5.01E-14
7.00E-06	1.60E-05	5.81E-14
8.00E-06	1.60E-05	6.58E-14
9.00E-06	1.60E-05	7.54E-14
1.00E-05	1.60E-05	8.59E-14
1.10E-05	1.60E-05	9.55E-14
1.20E-05	1.60E-05	1.06E-13
1.30E-05	1.60E-05	1.19E-13
1.40E-05	1.60E-05	1.32E-13
1.50E-05	1.60E-05	1.44E-13
1.60E-05	1.60E-05	1.57E-13
1.70E-05	1.60E-05	1.73E-13
1.80E-05	1.60E-05	1.87E-13
1.90E-05	1.60E-05	2.05E-13
2.00E-05	1.60E-05	2.20E-13
5.00E-06	1.70E-05	4.31E-14
6.00E-06	1.70E-05	4.93E-14
7.00E-06	1.70E-05	5.72E-14
8.00E-06	1.70E-05	6.48E-14
9.00E-06	1.70E-05	7.43E-14
1.00E-05	1.70E-05	8.46E-14
1.10E-05	1.70E-05	9.42E-14
1.20E-05	1.70E-05	1.04E-13
1.30E-05	1.70E-05	1.17E-13
1.40E-05	1.70E-05	1.30E-13
1.50E-05	1.70E-05	1.43E-13
1.60E-05	1.70E-05	1.55E-13
1.70E-05	1.70E-05	1.71E-13
1.80E-05	1.70E-05	1.85E-13
1.90E-05	1.70E-05	2.02E-13
2.00E-05	1.70E-05	2.18E-13
5.00E-06	1.80E-05	4.26E-14
6.00E-06	1.80E-05	4.87E-14
7.00E-06	1.80E-05	5.65E-14
8.00E-06	1.80E-05	6.39E-14
9.00E-06	1.80E-05	7.33E-14
1.00E-05	1.80E-05	8.36E-14
1.10E-05	1.80E-05	9.30E-14
1.20E-05	1.80E-05	1.03E-13
1.30E-05	1.80E-05	1.16E-13
1.40E-05	1.80E-05	1.29E-13
1.50E-05	1.80E-05	1.41E-13
1.60E-05	1.80E-05	1.53E-13
1.70E-05	1.80E-05	1.69E-13
1.80E-05	1.80E-05	1.83E-13
1.90E-05	1.80E-05	2.00E-13
2.00E-05	1.80E-05	2.15E-13
5.00E-06	1.90E-05	4.22E-14
6.00E-06	1.90E-05	4.82E-14
7.00E-06	1.90E-05	5.59E-14
8.00E-06	1.90E-05	6.32E-14
9.00E-06	1.90E-05	7.25E-14
1.00E-05	1.90E-05	8.26E-14
1.10E-05	1.90E-05	9.19E-14
1.20E-05	1.90E-05	1.02E-13
1.30E-05	1.90E-05	1.14E-13
1.40E-05	1.90E-05	1.28E-13
1.50E-05	1.90E-05	1.39E-13
1.60E-05	1.90E-05	1.52E-13
1.70E-05	1.90E-05	1.67E-13
1.80E-05	1.90E-05	1.81E-13
1.90E-05	1.90E-05	1.98E-13
2.00E-05	1.90E-05	2.13E-13
5.00E-06	2.00E-05	4.18E-14
6.00E-06	2.00E-05	4.77E-14
7.00E-06	2.00E-05	5.53E-14
8.00E-06	2.00E-05	6.26E-14
9.00E-06	2.00E-05	7.18E-14
1.00E-05	2.00E-05	8.18E-14
1.10E-05	2.00E-05	9.10E-14
1.20E-05	2.00E-05	1.01E-13
1.30E-05	2.00E-05	1.13E-13
1.40E-05	2.00E-05	1.26E-13
1.50E-05	2.00E-05	1.38E-13
1.60E-05	2.00E-05	1.51E-13
1.70E-05	2.00E-05	1.66E-13
1.80E-05	2.00E-05	1.80E-13
1.90E-05	2.00E-05	1.97E-13
2.00E-05	2.00E-05	2.12E-13
