1.00E-05	1.30E-05	4.21E-14
1.10E-05	1.30E-05	4.93E-14
1.20E-05	1.30E-05	5.71E-14
1.30E-05	1.30E-05	6.73E-14
1.40E-05	1.30E-05	7.85E-14
1.50E-05	1.30E-05	8.82E-14
1.60E-05	1.30E-05	9.86E-14
1.70E-05	1.30E-05	1.12E-13
1.80E-05	1.30E-05	1.24E-13
1.90E-05	1.30E-05	1.39E-13
2.00E-05	1.30E-05	1.52E-13
5.00E-06	1.40E-05	1.25E-14
6.00E-06	1.40E-05	1.64E-14
7.00E-06	1.40E-05	2.20E-14
8.00E-06	1.40E-05	2.72E-14
9.00E-06	1.40E-05	3.44E-14
1.00E-05	1.40E-05	4.24E-14
1.10E-05	1.40E-05	4.96E-14
1.20E-05	1.40E-05	5.74E-14
1.30E-05	1.40E-05	6.77E-14
1.40E-05	1.40E-05	7.89E-14
1.50E-05	1.40E-05	8.86E-14
1.60E-05	1.40E-05	9.90E-14
1.70E-05	1.40E-05	1.12E-13
1.80E-05	1.40E-05	1.24E-13
1.90E-05	1.40E-05	1.39E-13
2.00E-05	1.40E-05	1.52E-13
5.00E-06	1.50E-05	1.27E-14
6.00E-06	1.50E-05	1.67E-14
7.00E-06	1.50E-05	2.23E-14
8.00E-06	1.50E-05	2.75E-14
9.00E-06	1.50E-05	3.47E-14
1.00E-05	1.50E-05	4.27E-14
1.10E-05	1.50E-05	4.99E-14
1.20E-05	1.50E-05	5.77E-14
1.30E-05	1.50E-05	6.81E-14
1.40E-05	1.50E-05	7.92E-14
1.50E-05	1.50E-05	8.91E-14
1.60E-05	1.50E-05	9.94E-14
1.70E-05	1.50E-05	1.13E-13
1.80E-05	1.50E-05	1.25E-13
1.90E-05	1.50E-05	1.40E-13
2.00E-05	1.50E-05	1.53E-13
5.00E-06	1.60E-05	1.29E-14
6.00E-06	1.60E-05	1.69E-14
7.00E-06	1.60E-05	2.25E-14
8.00E-06	1.60E-05	2.77E-14
9.00E-06	1.60E-05	3.49E-14
1.00E-05	1.60E-05	4.30E-14
1.10E-05	1.60E-05	5.03E-14
1.20E-05	1.60E-05	5.81E-14
1.30E-05	1.60E-05	6.84E-14
1.40E-05	1.60E-05	7.96E-14
1.50E-05	1.60E-05	8.94E-14
1.60E-05	1.60E-05	9.98E-14
1.70E-05	1.60E-05	1.13E-13
1.80E-05	1.60E-05	1.25E-13
1.90E-05	1.60E-05	1.40E-13
2.00E-05	1.60E-05	1.53E-13
5.00E-06	1.70E-05	1.31E-14
6.00E-06	1.70E-05	1.71E-14
7.00E-06	1.70E-05	2.27E-14
8.00E-06	1.70E-05	2.80E-14
9.00E-06	1.70E-05	3.52E-14
